global_episode_index,lerobot_task_index,libero_suite,libero_task_id,demo_index,demo_key,num_frames,language,hdf5_path,split_csv,repo_id,fps
170,3,libero_spatial,6,20,demo_20,122,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
171,3,libero_spatial,6,21,demo_21,108,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
172,3,libero_spatial,6,22,demo_22,124,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
173,3,libero_spatial,6,23,demo_23,120,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
174,3,libero_spatial,6,24,demo_24,133,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
175,3,libero_spatial,6,25,demo_25,146,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
176,3,libero_spatial,6,26,demo_26,122,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
177,3,libero_spatial,6,27,demo_27,129,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
178,3,libero_spatial,6,28,demo_28,155,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
179,3,libero_spatial,6,29,demo_29,123,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
180,3,libero_spatial,6,30,demo_30,135,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
181,3,libero_spatial,6,31,demo_31,141,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
182,3,libero_spatial,6,32,demo_32,124,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
183,3,libero_spatial,6,33,demo_33,113,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
184,3,libero_spatial,6,34,demo_34,115,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
185,3,libero_spatial,6,35,demo_35,122,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
186,3,libero_spatial,6,36,demo_36,130,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
187,3,libero_spatial,6,37,demo_37,125,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
188,3,libero_spatial,6,38,demo_38,131,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
189,3,libero_spatial,6,39,demo_39,117,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
190,3,libero_spatial,6,40,demo_40,110,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
191,3,libero_spatial,6,41,demo_41,133,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
192,3,libero_spatial,6,42,demo_42,114,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
193,3,libero_spatial,6,43,demo_43,107,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
194,3,libero_spatial,6,44,demo_44,133,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
195,3,libero_spatial,6,45,demo_45,154,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
196,3,libero_spatial,6,46,demo_46,122,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
197,3,libero_spatial,6,47,demo_47,119,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
198,3,libero_spatial,6,48,demo_48,159,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
199,3,libero_spatial,6,49,demo_49,152,pick up the black bowl next to the cookie box and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
200,4,libero_spatial,7,0,demo_0,155,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
201,4,libero_spatial,7,1,demo_1,125,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
202,4,libero_spatial,7,2,demo_2,124,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
203,4,libero_spatial,7,3,demo_3,191,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
204,4,libero_spatial,7,4,demo_4,136,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
205,4,libero_spatial,7,5,demo_5,138,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
206,4,libero_spatial,7,6,demo_6,133,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
207,4,libero_spatial,7,7,demo_7,130,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
208,4,libero_spatial,7,8,demo_8,139,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
209,4,libero_spatial,7,9,demo_9,145,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
210,4,libero_spatial,7,10,demo_10,140,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
211,4,libero_spatial,7,11,demo_11,164,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
212,4,libero_spatial,7,12,demo_12,124,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
213,4,libero_spatial,7,13,demo_13,138,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
214,4,libero_spatial,7,14,demo_14,120,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
215,4,libero_spatial,7,15,demo_15,137,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
216,4,libero_spatial,7,16,demo_16,141,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
217,4,libero_spatial,7,17,demo_17,152,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
218,4,libero_spatial,7,18,demo_18,137,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
219,4,libero_spatial,7,19,demo_19,128,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
220,4,libero_spatial,7,20,demo_20,197,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
221,4,libero_spatial,7,21,demo_21,124,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
222,4,libero_spatial,7,22,demo_22,128,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
223,4,libero_spatial,7,23,demo_23,126,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
224,4,libero_spatial,7,24,demo_24,144,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
225,4,libero_spatial,7,25,demo_25,129,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
226,4,libero_spatial,7,26,demo_26,168,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
227,4,libero_spatial,7,27,demo_27,132,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
228,4,libero_spatial,7,28,demo_28,140,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
229,4,libero_spatial,7,29,demo_29,133,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
230,4,libero_spatial,7,30,demo_30,135,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
231,4,libero_spatial,7,31,demo_31,140,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
232,4,libero_spatial,7,32,demo_32,142,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
233,4,libero_spatial,7,33,demo_33,133,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
234,4,libero_spatial,7,34,demo_34,157,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
235,4,libero_spatial,7,35,demo_35,167,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
236,4,libero_spatial,7,36,demo_36,148,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
237,4,libero_spatial,7,37,demo_37,128,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
238,4,libero_spatial,7,38,demo_38,133,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
239,4,libero_spatial,7,39,demo_39,128,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
240,4,libero_spatial,7,40,demo_40,130,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
241,4,libero_spatial,7,41,demo_41,129,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
242,4,libero_spatial,7,42,demo_42,176,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
243,4,libero_spatial,7,43,demo_43,170,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
244,4,libero_spatial,7,44,demo_44,141,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
245,4,libero_spatial,7,45,demo_45,142,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
246,4,libero_spatial,7,46,demo_46,180,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
247,4,libero_spatial,7,47,demo_47,124,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
248,4,libero_spatial,7,48,demo_48,136,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
249,4,libero_spatial,7,49,demo_49,154,pick up the black bowl on the stove and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
250,5,libero_spatial,8,0,demo_0,115,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
251,5,libero_spatial,8,1,demo_1,107,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
252,5,libero_spatial,8,2,demo_2,138,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
253,5,libero_spatial,8,3,demo_3,157,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
254,5,libero_spatial,8,4,demo_4,138,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
255,5,libero_spatial,8,5,demo_5,113,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
256,5,libero_spatial,8,6,demo_6,110,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
257,5,libero_spatial,8,7,demo_7,107,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
258,5,libero_spatial,8,8,demo_8,104,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
259,5,libero_spatial,8,9,demo_9,126,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
260,5,libero_spatial,8,10,demo_10,116,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
261,5,libero_spatial,8,11,demo_11,125,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
