global_episode_index,lerobot_task_index,libero_suite,libero_task_id,demo_index,demo_key,num_frames,language,hdf5_path,split_csv,repo_id,fps
85,17,libero_spatial,19,0,demo_0,582,pick up the alphabet soup and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task19_5_success_pilot_v1/task_019_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
86,17,libero_spatial,19,1,demo_1,582,pick up the alphabet soup and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task19_5_success_pilot_v1/task_019_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
87,17,libero_spatial,19,2,demo_2,582,pick up the alphabet soup and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task19_5_success_pilot_v1/task_019_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
88,17,libero_spatial,19,3,demo_3,582,pick up the alphabet soup and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task19_5_success_pilot_v1/task_019_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
89,17,libero_spatial,19,4,demo_4,582,pick up the alphabet soup and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task19_5_success_pilot_v1/task_019_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
90,18,libero_spatial,20,0,demo_0,589,pick up the alphabet soup and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task20_5_success_pilot_v1/task_020_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
91,18,libero_spatial,20,1,demo_1,589,pick up the alphabet soup and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task20_5_success_pilot_v1/task_020_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
92,18,libero_spatial,20,2,demo_2,589,pick up the alphabet soup and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task20_5_success_pilot_v1/task_020_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
93,18,libero_spatial,20,3,demo_3,589,pick up the alphabet soup and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task20_5_success_pilot_v1/task_020_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
94,18,libero_spatial,20,4,demo_4,589,pick up the alphabet soup and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task20_5_success_pilot_v1/task_020_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
95,19,libero_spatial,21,0,demo_0,679,pick up the alphabet soup and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task21_5_success_pilot_v1/task_021_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
96,19,libero_spatial,21,1,demo_1,679,pick up the alphabet soup and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task21_5_success_pilot_v1/task_021_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
97,19,libero_spatial,21,2,demo_2,679,pick up the alphabet soup and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task21_5_success_pilot_v1/task_021_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
98,19,libero_spatial,21,3,demo_3,679,pick up the alphabet soup and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task21_5_success_pilot_v1/task_021_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
99,19,libero_spatial,21,4,demo_4,679,pick up the alphabet soup and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task21_5_success_pilot_v1/task_021_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
100,20,libero_spatial,22,0,demo_0,572,pick up the alphabet soup and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task22_5_success_pilot_v1/task_022_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
101,20,libero_spatial,22,1,demo_1,572,pick up the alphabet soup and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task22_5_success_pilot_v1/task_022_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
102,20,libero_spatial,22,2,demo_2,572,pick up the alphabet soup and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task22_5_success_pilot_v1/task_022_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
103,20,libero_spatial,22,3,demo_3,572,pick up the alphabet soup and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task22_5_success_pilot_v1/task_022_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
104,20,libero_spatial,22,4,demo_4,572,pick up the alphabet soup and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task22_5_success_pilot_v1/task_022_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
105,21,libero_spatial,23,0,demo_0,783,pick up the alphabet soup and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task23_5_success_pilot_v1/task_023_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
106,21,libero_spatial,23,1,demo_1,783,pick up the alphabet soup and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task23_5_success_pilot_v1/task_023_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
107,21,libero_spatial,23,2,demo_2,783,pick up the alphabet soup and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task23_5_success_pilot_v1/task_023_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
108,21,libero_spatial,23,3,demo_3,783,pick up the alphabet soup and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task23_5_success_pilot_v1/task_023_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
109,21,libero_spatial,23,4,demo_4,783,pick up the alphabet soup and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task23_5_success_pilot_v1/task_023_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
110,22,libero_spatial,24,0,demo_0,980,push the alphabet soup into the left target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task24_5_success_pilot_v1/task_024_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
111,22,libero_spatial,24,1,demo_1,980,push the alphabet soup into the left target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task24_5_success_pilot_v1/task_024_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
112,22,libero_spatial,24,2,demo_2,980,push the alphabet soup into the left target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task24_5_success_pilot_v1/task_024_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
113,22,libero_spatial,24,3,demo_3,980,push the alphabet soup into the left target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task24_5_success_pilot_v1/task_024_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
114,22,libero_spatial,24,4,demo_4,980,push the alphabet soup into the left target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task24_5_success_pilot_v1/task_024_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
115,23,libero_spatial,25,0,demo_0,939,push the alphabet soup into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task25_5_success_pilot_v1/task_025_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
116,23,libero_spatial,25,1,demo_1,939,push the alphabet soup into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task25_5_success_pilot_v1/task_025_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
117,23,libero_spatial,25,2,demo_2,939,push the alphabet soup into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task25_5_success_pilot_v1/task_025_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
118,23,libero_spatial,25,3,demo_3,939,push the alphabet soup into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task25_5_success_pilot_v1/task_025_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
119,23,libero_spatial,25,4,demo_4,939,push the alphabet soup into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task25_5_success_pilot_v1/task_025_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
120,24,libero_spatial,26,0,demo_0,461,push the alphabet soup into the right target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task26_5_success_pilot_v1/task_026_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
121,24,libero_spatial,26,1,demo_1,461,push the alphabet soup into the right target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task26_5_success_pilot_v1/task_026_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
122,24,libero_spatial,26,2,demo_2,461,push the alphabet soup into the right target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task26_5_success_pilot_v1/task_026_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
123,24,libero_spatial,26,3,demo_3,461,push the alphabet soup into the right target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task26_5_success_pilot_v1/task_026_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
124,24,libero_spatial,26,4,demo_4,461,push the alphabet soup into the right target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task26_5_success_pilot_v1/task_026_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
125,25,libero_spatial,27,0,demo_0,557,pick up the cream cheese box and place it on the plate in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task27_5_success_pilot_v1/task_027_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
126,25,libero_spatial,27,1,demo_1,557,pick up the cream cheese box and place it on the plate in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task27_5_success_pilot_v1/task_027_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
127,25,libero_spatial,27,2,demo_2,557,pick up the cream cheese box and place it on the plate in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task27_5_success_pilot_v1/task_027_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
128,25,libero_spatial,27,3,demo_3,557,pick up the cream cheese box and place it on the plate in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task27_5_success_pilot_v1/task_027_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
129,25,libero_spatial,27,4,demo_4,557,pick up the cream cheese box and place it on the plate in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task27_5_success_pilot_v1/task_027_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
130,26,libero_spatial,28,0,demo_0,576,pick up the cream cheese box and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task28_5_success_pilot_v1/task_028_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
131,26,libero_spatial,28,1,demo_1,576,pick up the cream cheese box and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task28_5_success_pilot_v1/task_028_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
132,26,libero_spatial,28,2,demo_2,576,pick up the cream cheese box and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task28_5_success_pilot_v1/task_028_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
133,26,libero_spatial,28,3,demo_3,576,pick up the cream cheese box and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task28_5_success_pilot_v1/task_028_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
134,26,libero_spatial,28,4,demo_4,576,pick up the cream cheese box and place it on the plate in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task28_5_success_pilot_v1/task_028_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
135,27,libero_spatial,29,0,demo_0,675,pick up the cream cheese box and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task29_5_success_pilot_v1/task_029_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
136,27,libero_spatial,29,1,demo_1,675,pick up the cream cheese box and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task29_5_success_pilot_v1/task_029_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
137,27,libero_spatial,29,2,demo_2,675,pick up the cream cheese box and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task29_5_success_pilot_v1/task_029_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
138,27,libero_spatial,29,3,demo_3,675,pick up the cream cheese box and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task29_5_success_pilot_v1/task_029_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
139,27,libero_spatial,29,4,demo_4,675,pick up the cream cheese box and place it on the plate in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task29_5_success_pilot_v1/task_029_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
140,28,libero_spatial,30,0,demo_0,829,pick up the cream cheese box and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task30_5_success_pilot_v1/task_030_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
141,28,libero_spatial,30,1,demo_1,829,pick up the cream cheese box and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task30_5_success_pilot_v1/task_030_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
142,28,libero_spatial,30,2,demo_2,829,pick up the cream cheese box and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task30_5_success_pilot_v1/task_030_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
143,28,libero_spatial,30,3,demo_3,829,pick up the cream cheese box and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task30_5_success_pilot_v1/task_030_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
144,28,libero_spatial,30,4,demo_4,829,pick up the cream cheese box and place it inside the basket in the left region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task30_5_success_pilot_v1/task_030_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
145,29,libero_spatial,31,0,demo_0,595,pick up the cream cheese box and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task31_5_success_pilot_v1/task_031_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
146,29,libero_spatial,31,1,demo_1,595,pick up the cream cheese box and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task31_5_success_pilot_v1/task_031_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
147,29,libero_spatial,31,2,demo_2,595,pick up the cream cheese box and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task31_5_success_pilot_v1/task_031_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
148,29,libero_spatial,31,3,demo_3,595,pick up the cream cheese box and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task31_5_success_pilot_v1/task_031_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
149,29,libero_spatial,31,4,demo_4,595,pick up the cream cheese box and place it inside the basket in the middle region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task31_5_success_pilot_v1/task_031_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
150,30,libero_spatial,32,0,demo_0,928,pick up the cream cheese box and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task32_5_success_pilot_v1/task_032_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
151,30,libero_spatial,32,1,demo_1,928,pick up the cream cheese box and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task32_5_success_pilot_v1/task_032_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
152,30,libero_spatial,32,2,demo_2,928,pick up the cream cheese box and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task32_5_success_pilot_v1/task_032_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
153,30,libero_spatial,32,3,demo_3,928,pick up the cream cheese box and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task32_5_success_pilot_v1/task_032_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
154,30,libero_spatial,32,4,demo_4,928,pick up the cream cheese box and place it inside the basket in the right region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task32_5_success_pilot_v1/task_032_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
155,31,libero_spatial,34,0,demo_0,256,push the cream cheese box into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task34_5_success_pilot_v1/task_034_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
156,31,libero_spatial,34,1,demo_1,256,push the cream cheese box into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task34_5_success_pilot_v1/task_034_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
157,31,libero_spatial,34,2,demo_2,256,push the cream cheese box into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task34_5_success_pilot_v1/task_034_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
158,31,libero_spatial,34,3,demo_3,256,push the cream cheese box into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task34_5_success_pilot_v1/task_034_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
159,31,libero_spatial,34,4,demo_4,256,push the cream cheese box into the middle target region,/root/smolvla-libero-compositional-generalization/data/demos/libero36_task34_5_success_pilot_v1/task_034_layout_1_5_success.hdf5,data/training/libero36_feasible_v1/splits/all_32_tasks_5episodes_v1.csv,local/libero36_feasible_32_frozen_v1,20
